Id,Date,Time,StepTotal
3372868164,4/23/2016,7:00:00,0
3372868164,4/23/2016,8:00:00,147
3372868164,4/23/2016,9:00:00,349
3372868164,4/23/2016,10:00:00,3084
3372868164,4/23/2016,11:00:00,401
3372868164,4/23/2016,12:00:00,493
3372868164,4/23/2016,1:00:00,0
3372868164,4/23/2016,2:00:00,179
3372868164,4/23/2016,3:00:00,311
3372868164,4/23/2016,4:00:00,654
3372868164,4/23/2016,5:00:00,566
3372868164,4/23/2016,6:00:00,265
3372868164,4/23/2016,7:00:00,640
3372868164,4/23/2016,8:00:00,226
3372868164,4/23/2016,9:00:00,0
3372868164,4/23/2016,10:00:00,81
3372868164,4/23/2016,11:00:00,0
3372868164,4/24/2016,12:00:00,0
3372868164,4/24/2016,1:00:00,0
3372868164,4/24/2016,2:00:00,0
3372868164,4/24/2016,3:00:00,0
3372868164,4/24/2016,4:00:00,0
3372868164,4/24/2016,5:00:00,0
3372868164,4/24/2016,6:00:00,89
3372868164,4/24/2016,7:00:00,517
3372868164,4/24/2016,8:00:00,488
3372868164,4/24/2016,9:00:00,169
3372868164,4/24/2016,10:00:00,176
3372868164,4/24/2016,11:00:00,490
3372868164,4/24/2016,12:00:00,194
3372868164,4/24/2016,1:00:00,108
3372868164,4/24/2016,2:00:00,382
3372868164,4/24/2016,3:00:00,1860
3372868164,4/24/2016,4:00:00,279
3372868164,4/24/2016,5:00:00,603
3372868164,4/24/2016,6:00:00,116
3372868164,4/24/2016,7:00:00,823
3372868164,4/24/2016,8:00:00,425
3372868164,4/24/2016,9:00:00,12
3372868164,4/24/2016,10:00:00,0
3372868164,4/24/2016,11:00:00,0
3372868164,4/25/2016,12:00:00,0
3372868164,4/25/2016,1:00:00,0
3372868164,4/25/2016,2:00:00,0
3372868164,4/25/2016,3:00:00,0
3372868164,4/25/2016,4:00:00,0
3372868164,4/25/2016,5:00:00,32
3372868164,4/25/2016,6:00:00,148
3372868164,4/25/2016,7:00:00,484
3372868164,4/25/2016,8:00:00,892
3372868164,4/25/2016,9:00:00,448
3372868164,4/25/2016,10:00:00,564
3372868164,4/25/2016,11:00:00,331
3372868164,4/25/2016,12:00:00,327
3372868164,4/25/2016,1:00:00,143
3372868164,4/25/2016,2:00:00,352
3372868164,4/25/2016,3:00:00,147
3372868164,4/25/2016,4:00:00,420
3372868164,4/25/2016,5:00:00,275
3372868164,4/25/2016,6:00:00,446
3372868164,4/25/2016,7:00:00,189
3372868164,4/25/2016,8:00:00,540
3372868164,4/25/2016,9:00:00,244
3372868164,4/25/2016,10:00:00,13
3372868164,4/25/2016,11:00:00,0
3372868164,4/26/2016,12:00:00,0
3372868164,4/26/2016,1:00:00,0
3372868164,4/26/2016,2:00:00,0
3372868164,4/26/2016,3:00:00,0
3372868164,4/26/2016,4:00:00,0
3372868164,4/26/2016,5:00:00,0
3372868164,4/26/2016,6:00:00,95
3372868164,4/26/2016,7:00:00,112
3372868164,4/26/2016,8:00:00,1105
3372868164,4/26/2016,9:00:00,2941
3372868164,4/26/2016,10:00:00,469
3372868164,4/26/2016,11:00:00,781
3372868164,4/26/2016,12:00:00,183
3372868164,4/26/2016,1:00:00,536
3372868164,4/26/2016,2:00:00,465
3372868164,4/26/2016,3:00:00,84
3372868164,4/26/2016,4:00:00,500
3372868164,4/26/2016,5:00:00,253
3372868164,4/26/2016,6:00:00,145
3372868164,4/26/2016,7:00:00,295
3372868164,4/26/2016,8:00:00,262
3372868164,4/26/2016,9:00:00,25
3372868164,4/26/2016,10:00:00,32
3372868164,4/26/2016,11:00:00,0
3372868164,4/27/2016,12:00:00,0
3372868164,4/27/2016,1:00:00,0
3372868164,4/27/2016,2:00:00,19
3372868164,4/27/2016,3:00:00,53
3372868164,4/27/2016,4:00:00,0
3372868164,4/27/2016,5:00:00,0
3372868164,4/27/2016,6:00:00,50
3372868164,4/27/2016,7:00:00,125
3372868164,4/27/2016,8:00:00,608
3372868164,4/27/2016,9:00:00,134
3372868164,4/27/2016,10:00:00,519
3372868164,4/27/2016,11:00:00,2727
3372868164,4/27/2016,12:00:00,231
3372868164,4/27/2016,1:00:00,337
3372868164,4/27/2016,2:00:00,630
3372868164,4/27/2016,3:00:00,409
3372868164,4/27/2016,4:00:00,770
3372868164,4/27/2016,5:00:00,446
3372868164,4/27/2016,6:00:00,198
3372868164,4/27/2016,7:00:00,139
3372868164,4/27/2016,8:00:00,257
3372868164,4/27/2016,9:00:00,0
3372868164,4/27/2016,10:00:00,224
3372868164,4/27/2016,11:00:00,28
3372868164,4/28/2016,12:00:00,0
3372868164,4/28/2016,1:00:00,0
3372868164,4/28/2016,2:00:00,0
3372868164,4/28/2016,3:00:00,0
3372868164,4/28/2016,4:00:00,0
3372868164,4/28/2016,5:00:00,112
3372868164,4/28/2016,6:00:00,61
3372868164,4/28/2016,7:00:00,441
3372868164,4/28/2016,8:00:00,436
3372868164,4/28/2016,9:00:00,130
3372868164,4/28/2016,10:00:00,630
3372868164,4/28/2016,11:00:00,562
3372868164,4/28/2016,12:00:00,456
3372868164,4/28/2016,1:00:00,294
3372868164,4/28/2016,2:00:00,322
3372868164,4/28/2016,3:00:00,478
3372868164,4/28/2016,4:00:00,169
3372868164,4/28/2016,5:00:00,304
3372868164,4/28/2016,6:00:00,559
3372868164,4/28/2016,7:00:00,188
3372868164,4/28/2016,8:00:00,304
3372868164,4/28/2016,9:00:00,58
3372868164,4/28/2016,10:00:00,8
3372868164,4/28/2016,11:00:00,0
3372868164,4/29/2016,12:00:00,0
3372868164,4/29/2016,1:00:00,0
3372868164,4/29/2016,2:00:00,0
3372868164,4/29/2016,3:00:00,0
3372868164,4/29/2016,4:00:00,0
3372868164,4/29/2016,5:00:00,141
3372868164,4/29/2016,6:00:00,153
3372868164,4/29/2016,7:00:00,118
3372868164,4/29/2016,8:00:00,572
3372868164,4/29/2016,9:00:00,349
3372868164,4/29/2016,10:00:00,1366
3372868164,4/29/2016,11:00:00,2510
3372868164,4/29/2016,12:00:00,707
3372868164,4/29/2016,1:00:00,526
3372868164,4/29/2016,2:00:00,465
3372868164,4/29/2016,3:00:00,469
3372868164,4/29/2016,4:00:00,508
3372868164,4/29/2016,5:00:00,469
3372868164,4/29/2016,6:00:00,324
3372868164,4/29/2016,7:00:00,57
3372868164,4/29/2016,8:00:00,237
3372868164,4/29/2016,9:00:00,164
3372868164,4/29/2016,10:00:00,0
3372868164,4/29/2016,11:00:00,0
3372868164,4/30/2016,12:00:00,17
3372868164,4/30/2016,1:00:00,0
3372868164,4/30/2016,2:00:00,0
3372868164,4/30/2016,3:00:00,0
3372868164,4/30/2016,4:00:00,0
3372868164,4/30/2016,5:00:00,0
3372868164,4/30/2016,6:00:00,81
3372868164,4/30/2016,7:00:00,223
3372868164,4/30/2016,8:00:00,98
3372868164,4/30/2016,9:00:00,1970
3372868164,4/30/2016,10:00:00,129
3372868164,4/30/2016,11:00:00,8
3372868164,4/30/2016,12:00:00,175
3372868164,4/30/2016,1:00:00,244
3372868164,4/30/2016,2:00:00,586
3372868164,4/30/2016,3:00:00,309
3372868164,4/30/2016,4:00:00,344
3372868164,4/30/2016,5:00:00,217
3372868164,4/30/2016,6:00:00,332
3372868164,4/30/2016,7:00:00,97
3372868164,4/30/2016,8:00:00,305
3372868164,4/30/2016,9:00:00,69
3372868164,4/30/2016,10:00:00,46
3372868164,4/30/2016,11:00:00,0
3372868164,5/1/2016,12:00:00,6
3372868164,5/1/2016,1:00:00,0
3372868164,5/1/2016,2:00:00,0
3372868164,5/1/2016,3:00:00,0
3372868164,5/1/2016,4:00:00,0
3372868164,5/1/2016,5:00:00,6
3372868164,5/1/2016,6:00:00,120
3372868164,5/1/2016,7:00:00,436
3372868164,5/1/2016,8:00:00,483
3372868164,5/1/2016,9:00:00,147
3372868164,5/1/2016,10:00:00,115
3372868164,5/1/2016,11:00:00,221
3372868164,5/1/2016,12:00:00,197
3372868164,5/1/2016,1:00:00,136
3372868164,5/1/2016,2:00:00,965
3372868164,5/1/2016,3:00:00,69
3977333714,4/12/2016,12:00:00,753
3977333714,4/12/2016,1:00:00,0
3977333714,4/12/2016,2:00:00,0
3977333714,4/12/2016,3:00:00,16
3977333714,4/12/2016,4:00:00,0
3977333714,4/12/2016,5:00:00,0
3977333714,4/12/2016,6:00:00,0
3977333714,4/12/2016,7:00:00,0
3977333714,4/12/2016,8:00:00,13
3977333714,4/12/2016,9:00:00,10
3977333714,4/12/2016,10:00:00,28
3977333714,4/12/2016,11:00:00,0
3977333714,4/12/2016,12:00:00,332
3977333714,4/12/2016,1:00:00,4112
3977333714,4/12/2016,2:00:00,2257
3977333714,4/12/2016,3:00:00,55
3977333714,4/12/2016,4:00:00,49
3977333714,4/12/2016,5:00:00,190
3977333714,4/12/2016,6:00:00,289
3977333714,4/12/2016,7:00:00,201
3977333714,4/12/2016,8:00:00,35
3977333714,4/12/2016,9:00:00,291
3977333714,4/12/2016,10:00:00,115
3977333714,4/12/2016,11:00:00,110
3977333714,4/13/2016,12:00:00,43
3977333714,4/13/2016,1:00:00,0
3977333714,4/13/2016,2:00:00,8
3977333714,4/13/2016,3:00:00,0
3977333714,4/13/2016,4:00:00,0
3977333714,4/13/2016,5:00:00,0
3977333714,4/13/2016,6:00:00,9
3977333714,4/13/2016,7:00:00,31
3977333714,4/13/2016,8:00:00,34
3977333714,4/13/2016,9:00:00,16
3977333714,4/13/2016,10:00:00,65
3977333714,4/13/2016,11:00:00,51
3977333714,4/13/2016,12:00:00,40
3977333714,4/13/2016,1:00:00,180
3977333714,4/13/2016,2:00:00,419
3977333714,4/13/2016,3:00:00,612
3977333714,4/13/2016,4:00:00,498
3977333714,4/13/2016,5:00:00,3916
3977333714,4/13/2016,6:00:00,2511
3977333714,4/13/2016,7:00:00,607
3977333714,4/13/2016,8:00:00,4
3977333714,4/13/2016,9:00:00,406
3977333714,4/13/2016,10:00:00,175
3977333714,4/13/2016,11:00:00,410
3977333714,4/14/2016,12:00:00,40
3977333714,4/14/2016,1:00:00,76
3977333714,4/14/2016,2:00:00,0
3977333714,4/14/2016,3:00:00,0
3977333714,4/14/2016,4:00:00,0
3977333714,4/14/2016,5:00:00,6
3977333714,4/14/2016,6:00:00,0
3977333714,4/14/2016,7:00:00,0
3977333714,4/14/2016,8:00:00,116
3977333714,4/14/2016,9:00:00,338
3977333714,4/14/2016,10:00:00,1508
3977333714,4/14/2016,11:00:00,1344
3977333714,4/14/2016,12:00:00,144
3977333714,4/14/2016,1:00:00,831
3977333714,4/14/2016,2:00:00,28
3977333714,4/14/2016,3:00:00,0
3977333714,4/14/2016,4:00:00,280
3977333714,4/14/2016,5:00:00,2136
3977333714,4/14/2016,6:00:00,437
3977333714,4/14/2016,7:00:00,100
3977333714,4/14/2016,8:00:00,121
3977333714,4/14/2016,9:00:00,136
3977333714,4/14/2016,10:00:00,0
3977333714,4/14/2016,11:00:00,0
3977333714,4/15/2016,12:00:00,115
3977333714,4/15/2016,1:00:00,202
3977333714,4/15/2016,2:00:00,43
3977333714,4/15/2016,3:00:00,0
3977333714,4/15/2016,4:00:00,0
3977333714,4/15/2016,5:00:00,0
3977333714,4/15/2016,6:00:00,0
3977333714,4/15/2016,7:00:00,11
3977333714,4/15/2016,8:00:00,14
3977333714,4/15/2016,9:00:00,0
3977333714,4/15/2016,10:00:00,4
3977333714,4/15/2016,11:00:00,394
3977333714,4/15/2016,12:00:00,237
3977333714,4/15/2016,1:00:00,7
3977333714,4/15/2016,2:00:00,412
3977333714,4/15/2016,3:00:00,616
3977333714,4/15/2016,4:00:00,2600
3977333714,4/15/2016,5:00:00,1401
3977333714,4/15/2016,6:00:00,1541
3977333714,4/15/2016,7:00:00,593
3977333714,4/15/2016,8:00:00,0
3977333714,4/15/2016,9:00:00,10
3977333714,4/15/2016,10:00:00,195
3977333714,4/15/2016,11:00:00,615
3977333714,4/16/2016,12:00:00,13
3977333714,4/16/2016,1:00:00,0
3977333714,4/16/2016,2:00:00,0
3977333714,4/16/2016,3:00:00,0
3977333714,4/16/2016,4:00:00,0
3977333714,4/16/2016,5:00:00,17
3977333714,4/16/2016,6:00:00,0
3977333714,4/16/2016,7:00:00,0
3977333714,4/16/2016,8:00:00,17
3977333714,4/16/2016,9:00:00,46
3977333714,4/16/2016,10:00:00,97
3977333714,4/16/2016,11:00:00,3172
3977333714,4/16/2016,12:00:00,2896
3977333714,4/16/2016,1:00:00,1953
3977333714,4/16/2016,2:00:00,1141
3977333714,4/16/2016,3:00:00,38
3977333714,4/16/2016,4:00:00,121
3977333714,4/16/2016,5:00:00,2639
3977333714,4/16/2016,6:00:00,284
3977333714,4/16/2016,7:00:00,337
3977333714,4/16/2016,8:00:00,0
3977333714,4/16/2016,9:00:00,5
3977333714,4/16/2016,10:00:00,552
3977333714,4/16/2016,11:00:00,131
3977333714,4/17/2016,12:00:00,10
3977333714,4/17/2016,1:00:00,0
3977333714,4/17/2016,2:00:00,0
3977333714,4/17/2016,3:00:00,0
3977333714,4/17/2016,4:00:00,0
3977333714,4/17/2016,5:00:00,0
3977333714,4/17/2016,6:00:00,15
3977333714,4/17/2016,7:00:00,0
3977333714,4/17/2016,8:00:00,0
3977333714,4/17/2016,9:00:00,87
3977333714,4/17/2016,10:00:00,347
3977333714,4/17/2016,11:00:00,154
3977333714,4/17/2016,12:00:00,167
3977333714,4/17/2016,1:00:00,262
3977333714,4/17/2016,2:00:00,551
3977333714,4/17/2016,3:00:00,616
3977333714,4/17/2016,4:00:00,495
3977333714,4/17/2016,5:00:00,3389
3977333714,4/17/2016,6:00:00,1024
3977333714,4/17/2016,7:00:00,2339
3977333714,4/17/2016,8:00:00,90
3977333714,4/17/2016,9:00:00,509
3977333714,4/17/2016,10:00:00,360
3977333714,4/17/2016,11:00:00,0
3977333714,4/18/2016,12:00:00,8
3977333714,4/18/2016,1:00:00,0
3977333714,4/18/2016,2:00:00,0
3977333714,4/18/2016,3:00:00,0
3977333714,4/18/2016,4:00:00,0
3977333714,4/18/2016,5:00:00,9
3977333714,4/18/2016,6:00:00,0
3977333714,4/18/2016,7:00:00,0
3977333714,4/18/2016,8:00:00,30
3977333714,4/18/2016,9:00:00,36
3977333714,4/18/2016,10:00:00,0
3977333714,4/18/2016,11:00:00,144
3977333714,4/18/2016,12:00:00,857
3977333714,4/18/2016,1:00:00,2644
3977333714,4/18/2016,2:00:00,2287
3977333714,4/18/2016,3:00:00,58
3977333714,4/18/2016,4:00:00,522
3977333714,4/18/2016,5:00:00,777
3977333714,4/18/2016,6:00:00,1761
3977333714,4/18/2016,7:00:00,1135
3977333714,4/18/2016,8:00:00,1163
3977333714,4/18/2016,9:00:00,6
3977333714,4/18/2016,10:00:00,217
3977333714,4/18/2016,11:00:00,9
3977333714,4/19/2016,12:00:00,7
3977333714,4/19/2016,1:00:00,25
3977333714,4/19/2016,2:00:00,0
3977333714,4/19/2016,3:00:00,14
3977333714,4/19/2016,4:00:00,0
3977333714,4/19/2016,5:00:00,0
3977333714,4/19/2016,6:00:00,0
3977333714,4/19/2016,7:00:00,0
3977333714,4/19/2016,8:00:00,50
3977333714,4/19/2016,9:00:00,0
3977333714,4/19/2016,10:00:00,0
3977333714,4/19/2016,11:00:00,122
3977333714,4/19/2016,12:00:00,1011
3977333714,4/19/2016,1:00:00,1494
3977333714,4/19/2016,2:00:00,344
3977333714,4/19/2016,3:00:00,1842
3977333714,4/19/2016,4:00:00,2133
3977333714,4/19/2016,5:00:00,115
3977333714,4/19/2016,6:00:00,141
3977333714,4/19/2016,7:00:00,44
3977333714,4/19/2016,8:00:00,833
3977333714,4/19/2016,9:00:00,464
3977333714,4/19/2016,10:00:00,292
3977333714,4/19/2016,11:00:00,3326
3977333714,4/20/2016,12:00:00,358
3977333714,4/20/2016,1:00:00,0
3977333714,4/20/2016,2:00:00,0
3977333714,4/20/2016,3:00:00,0
3977333714,4/20/2016,4:00:00,0
3977333714,4/20/2016,5:00:00,7
3977333714,4/20/2016,6:00:00,0
3977333714,4/20/2016,7:00:00,0
3977333714,4/20/2016,8:00:00,16
3977333714,4/20/2016,9:00:00,0
3977333714,4/20/2016,10:00:00,767
3977333714,4/20/2016,11:00:00,951
3977333714,4/20/2016,12:00:00,0
3977333714,4/20/2016,1:00:00,566
3977333714,4/20/2016,2:00:00,468
3977333714,4/20/2016,3:00:00,625
3977333714,4/20/2016,4:00:00,243
3977333714,4/20/2016,5:00:00,106
3977333714,4/20/2016,6:00:00,475
3977333714,4/20/2016,7:00:00,3110
3977333714,4/20/2016,8:00:00,3485
3977333714,4/20/2016,9:00:00,469
3977333714,4/20/2016,10:00:00,0
3977333714,4/20/2016,11:00:00,12
3977333714,4/21/2016,12:00:00,15
3977333714,4/21/2016,1:00:00,0
3977333714,4/21/2016,2:00:00,11
3977333714,4/21/2016,3:00:00,0
3977333714,4/21/2016,4:00:00,0
3977333714,4/21/2016,5:00:00,0
3977333714,4/21/2016,6:00:00,4
3977333714,4/21/2016,7:00:00,7
3977333714,4/21/2016,8:00:00,929
3977333714,4/21/2016,9:00:00,110
3977333714,4/21/2016,10:00:00,854
3977333714,4/21/2016,11:00:00,532
3977333714,4/21/2016,12:00:00,129
3977333714,4/21/2016,1:00:00,938
3977333714,4/21/2016,2:00:00,38
3977333714,4/21/2016,3:00:00,312
3977333714,4/21/2016,4:00:00,746
3977333714,4/21/2016,5:00:00,259
3977333714,4/21/2016,6:00:00,327
3977333714,4/21/2016,7:00:00,709
3977333714,4/21/2016,8:00:00,25
3977333714,4/21/2016,9:00:00,74
3977333714,4/21/2016,10:00:00,31
3977333714,4/21/2016,11:00:00,22
3977333714,4/22/2016,12:00:00,141
3977333714,4/22/2016,1:00:00,166
3977333714,4/22/2016,2:00:00,0
3977333714,4/22/2016,3:00:00,9
3977333714,4/22/2016,4:00:00,0
3977333714,4/22/2016,5:00:00,12
3977333714,4/22/2016,6:00:00,17
3977333714,4/22/2016,7:00:00,0
3977333714,4/22/2016,8:00:00,0
3977333714,4/22/2016,9:00:00,354
3977333714,4/22/2016,10:00:00,712
3977333714,4/22/2016,11:00:00,928
3977333714,4/22/2016,12:00:00,128
3977333714,4/22/2016,1:00:00,3771
3977333714,4/22/2016,2:00:00,1553
3977333714,4/22/2016,3:00:00,240
3977333714,4/22/2016,4:00:00,100
3977333714,4/22/2016,5:00:00,92
3977333714,4/22/2016,6:00:00,18
3977333714,4/22/2016,7:00:00,312
3977333714,4/22/2016,8:00:00,256
3977333714,4/22/2016,9:00:00,0
3977333714,4/22/2016,10:00:00,102
3977333714,4/22/2016,11:00:00,0
3977333714,4/23/2016,12:00:00,101
3977333714,4/23/2016,1:00:00,28
3977333714,4/23/2016,2:00:00,0
3977333714,4/23/2016,3:00:00,0
3977333714,4/23/2016,4:00:00,0
3977333714,4/23/2016,5:00:00,8
3977333714,4/23/2016,6:00:00,0
3977333714,4/23/2016,7:00:00,254
3977333714,4/23/2016,8:00:00,390
3977333714,4/23/2016,9:00:00,432
3977333714,4/23/2016,10:00:00,285
3977333714,4/23/2016,11:00:00,480
3977333714,4/23/2016,12:00:00,208
3977333714,4/23/2016,1:00:00,958
3977333714,4/23/2016,2:00:00,787
3977333714,4/23/2016,3:00:00,524
3977333714,4/23/2016,4:00:00,443
3977333714,4/23/2016,5:00:00,304
3977333714,4/23/2016,6:00:00,7
3977333714,4/23/2016,7:00:00,9
3977333714,4/23/2016,8:00:00,807
3977333714,4/23/2016,9:00:00,3872
3977333714,4/23/2016,10:00:00,2161
3977333714,4/23/2016,11:00:00,0
3977333714,4/24/2016,12:00:00,39
3977333714,4/24/2016,1:00:00,0
3977333714,4/24/2016,2:00:00,0
3977333714,4/24/2016,3:00:00,0
3977333714,4/24/2016,4:00:00,0
3977333714,4/24/2016,5:00:00,0
3977333714,4/24/2016,6:00:00,0
3977333714,4/24/2016,7:00:00,8
3977333714,4/24/2016,8:00:00,0
3977333714,4/24/2016,9:00:00,50
3977333714,4/24/2016,10:00:00,177
3977333714,4/24/2016,11:00:00,0
3977333714,4/24/2016,12:00:00,92
3977333714,4/24/2016,1:00:00,491
3977333714,4/24/2016,2:00:00,3850
3977333714,4/24/2016,3:00:00,2988
3977333714,4/24/2016,4:00:00,1185
3977333714,4/24/2016,5:00:00,384
3977333714,4/24/2016,6:00:00,178
3977333714,4/24/2016,7:00:00,26
3977333714,4/24/2016,8:00:00,4
3977333714,4/24/2016,9:00:00,89
3977333714,4/24/2016,10:00:00,2997
3977333714,4/24/2016,11:00:00,1554
3977333714,4/25/2016,12:00:00,96
3977333714,4/25/2016,1:00:00,0
3977333714,4/25/2016,2:00:00,8
3977333714,4/25/2016,3:00:00,0
3977333714,4/25/2016,4:00:00,0
3977333714,4/25/2016,5:00:00,0
3977333714,4/25/2016,6:00:00,0
3977333714,4/25/2016,7:00:00,0
3977333714,4/25/2016,8:00:00,0
3977333714,4/25/2016,9:00:00,47
3977333714,4/25/2016,10:00:00,366
3977333714,4/25/2016,11:00:00,66
3977333714,4/25/2016,12:00:00,208
3977333714,4/25/2016,1:00:00,317
3977333714,4/25/2016,2:00:00,492
3977333714,4/25/2016,3:00:00,194
3977333714,4/25/2016,4:00:00,296
3977333714,4/25/2016,5:00:00,0
3977333714,4/25/2016,6:00:00,75
3977333714,4/25/2016,7:00:00,80
3977333714,4/25/2016,8:00:00,3868
3977333714,4/25/2016,9:00:00,4240
3977333714,4/25/2016,10:00:00,667
3977333714,4/25/2016,11:00:00,148
3977333714,4/26/2016,12:00:00,0
3977333714,4/26/2016,1:00:00,12
3977333714,4/26/2016,2:00:00,70
3977333714,4/26/2016,3:00:00,63
3977333714,4/26/2016,4:00:00,4
3977333714,4/26/2016,5:00:00,0
3977333714,4/26/2016,6:00:00,0
3977333714,4/26/2016,7:00:00,0
3977333714,4/26/2016,8:00:00,14
3977333714,4/26/2016,9:00:00,60
3977333714,4/26/2016,10:00:00,436
3977333714,4/26/2016,11:00:00,573
3977333714,4/26/2016,12:00:00,424
3977333714,4/26/2016,1:00:00,0
3977333714,4/26/2016,2:00:00,91
3977333714,4/26/2016,3:00:00,468
3977333714,4/26/2016,4:00:00,301
3977333714,4/26/2016,5:00:00,455
3977333714,4/26/2016,6:00:00,523
3977333714,4/26/2016,7:00:00,677
3977333714,4/26/2016,8:00:00,3382
3977333714,4/26/2016,9:00:00,1946
3977333714,4/26/2016,10:00:00,1889
3977333714,4/26/2016,11:00:00,0
3977333714,4/27/2016,12:00:00,42
3977333714,4/27/2016,1:00:00,0
3977333714,4/27/2016,2:00:00,0
3977333714,4/27/2016,3:00:00,7
3977333714,4/27/2016,4:00:00,0
3977333714,4/27/2016,5:00:00,0
3977333714,4/27/2016,6:00:00,0
3977333714,4/27/2016,7:00:00,0
3977333714,4/27/2016,8:00:00,7
3977333714,4/27/2016,9:00:00,53
3977333714,4/27/2016,10:00:00,926
3977333714,4/27/2016,11:00:00,354
3977333714,4/27/2016,12:00:00,85
3977333714,4/27/2016,1:00:00,261
3977333714,4/27/2016,2:00:00,385
3977333714,4/27/2016,3:00:00,0
3977333714,4/27/2016,4:00:00,426
3977333714,4/27/2016,5:00:00,22
3977333714,4/27/2016,6:00:00,1286
3977333714,4/27/2016,7:00:00,79
3977333714,4/27/2016,8:00:00,258
3977333714,4/27/2016,9:00:00,114
3977333714,4/27/2016,10:00:00,2543
3977333714,4/27/2016,11:00:00,345
3977333714,4/28/2016,12:00:00,547
3977333714,4/28/2016,1:00:00,353
3977333714,4/28/2016,2:00:00,0
3977333714,4/28/2016,3:00:00,10
3977333714,4/28/2016,4:00:00,4
3977333714,4/28/2016,5:00:00,0
3977333714,4/28/2016,6:00:00,0
3977333714,4/28/2016,7:00:00,0
3977333714,4/28/2016,8:00:00,0
3977333714,4/28/2016,9:00:00,60
3977333714,4/28/2016,10:00:00,995
3977333714,4/28/2016,11:00:00,250
3977333714,4/28/2016,12:00:00,198
3977333714,4/28/2016,1:00:00,711
3977333714,4/28/2016,2:00:00,657
3977333714,4/28/2016,3:00:00,389
3977333714,4/28/2016,4:00:00,2522
3977333714,4/28/2016,5:00:00,34
3977333714,4/28/2016,6:00:00,41
3977333714,4/28/2016,7:00:00,57
3977333714,4/28/2016,8:00:00,61
3977333714,4/28/2016,9:00:00,37
3977333714,4/28/2016,10:00:00,61
3977333714,4/28/2016,11:00:00,127
3977333714,4/29/2016,12:00:00,130
3977333714,4/29/2016,1:00:00,0
3977333714,4/29/2016,2:00:00,15
3977333714,4/29/2016,3:00:00,0
3977333714,4/29/2016,4:00:00,0
3977333714,4/29/2016,5:00:00,0
3977333714,4/29/2016,6:00:00,10
3977333714,4/29/2016,7:00:00,0
3977333714,4/29/2016,8:00:00,14
3977333714,4/29/2016,9:00:00,15
3977333714,4/29/2016,10:00:00,1268
3977333714,4/29/2016,11:00:00,351
3977333714,4/29/2016,12:00:00,202
3977333714,4/29/2016,1:00:00,54
3977333714,4/29/2016,2:00:00,211
3977333714,4/29/2016,3:00:00,134
3977333714,4/29/2016,4:00:00,197
3977333714,4/29/2016,5:00:00,354
3977333714,4/29/2016,6:00:00,320
3977333714,4/29/2016,7:00:00,3673
3977333714,4/29/2016,8:00:00,773
3977333714,4/29/2016,9:00:00,18
3977333714,4/29/2016,10:00:00,2435
3977333714,4/29/2016,11:00:00,471
3977333714,4/30/2016,12:00:00,108
3977333714,4/30/2016,1:00:00,0
3977333714,4/30/2016,2:00:00,7
3977333714,4/30/2016,3:00:00,0
3977333714,4/30/2016,4:00:00,0
3977333714,4/30/2016,5:00:00,18
3977333714,4/30/2016,6:00:00,384
3977333714,4/30/2016,7:00:00,692
3977333714,4/30/2016,8:00:00,920
3977333714,4/30/2016,9:00:00,67
3977333714,4/30/2016,10:00:00,58
3977333714,4/30/2016,11:00:00,1744
3977333714,4/30/2016,12:00:00,196
3977333714,4/30/2016,1:00:00,463
3977333714,4/30/2016,2:00:00,228
3977333714,4/30/2016,3:00:00,9
3977333714,4/30/2016,4:00:00,449
3977333714,4/30/2016,5:00:00,2292
3977333714,4/30/2016,6:00:00,510
3977333714,4/30/2016,7:00:00,2939
3977333714,4/30/2016,8:00:00,1540
3977333714,4/30/2016,9:00:00,510
3977333714,4/30/2016,10:00:00,69
3977333714,4/30/2016,11:00:00,35
3977333714,5/1/2016,12:00:00,0
3977333714,5/1/2016,1:00:00,9
3977333714,5/1/2016,2:00:00,0
3977333714,5/1/2016,3:00:00,21
3977333714,5/1/2016,4:00:00,0
3977333714,5/1/2016,5:00:00,0
3977333714,5/1/2016,6:00:00,0
3977333714,5/1/2016,7:00:00,0
3977333714,5/1/2016,8:00:00,0
3977333714,5/1/2016,9:00:00,139
3977333714,5/1/2016,10:00:00,322
3977333714,5/1/2016,11:00:00,505
3977333714,5/1/2016,12:00:00,993
3977333714,5/1/2016,1:00:00,582
3977333714,5/1/2016,2:00:00,109
3977333714,5/1/2016,3:00:00,72
3977333714,5/1/2016,4:00:00,13
3977333714,5/1/2016,5:00:00,43
3977333714,5/1/2016,6:00:00,2425
3977333714,5/1/2016,7:00:00,5020
3977333714,5/1/2016,8:00:00,39
3977333714,5/1/2016,9:00:00,0
3977333714,5/1/2016,10:00:00,27
3977333714,5/1/2016,11:00:00,95
3977333714,5/2/2016,12:00:00,84
3977333714,5/2/2016,1:00:00,0
3977333714,5/2/2016,2:00:00,0
3977333714,5/2/2016,3:00:00,0
3977333714,5/2/2016,4:00:00,16
3977333714,5/2/2016,5:00:00,0
3977333714,5/2/2016,6:00:00,20
3977333714,5/2/2016,7:00:00,125
3977333714,5/2/2016,8:00:00,328
3977333714,5/2/2016,9:00:00,21
3977333714,5/2/2016,10:00:00,24
3977333714,5/2/2016,11:00:00,37
3977333714,5/2/2016,12:00:00,55
3977333714,5/2/2016,1:00:00,1797
